SCENARIO;FEATURE_SET;LEADTIME_MIN;MSE_TOTAL;MSE_REG;MSE_CMV;MAE_TOTAL;MAE_REG;MAE_CMV;RMSE_TOTAL;RMSE_REG;RMSE_CMV;DELTA_RMSE;SHARE_REG_PCT;SHARE_CMV_PCT
SC5 14.08.2018 12:00 Rainstorm from north west;FS4_SEV4_TIME;90;0,05027524225857134;0,02011439025628179;0,021329381027819866;0,1914366438187355;0,12953081172842473;0,10494597262981599;0,22422141347019323;0,14182521022823055;0,14604581824831503;0,08239620324196267;48,5341696304504;51,4658303695496
SC5 14.08.2018 12:00 Rainstorm from north west;FS4_SEV4_TIME;105;0,05367860034830733;0,015598541156128602;0,0255474893623602;0,20102912745028234;0,1115066852728808;0,11053586526549537;0,2316864267675328;0,12489411978203217;0,15983582002279778;0,10679230698550062;37,91019682717501;62,089803172825
SC5 14.08.2018 12:00 Rainstorm from north west;FS4_SEV4_TIME;120;0,04775379528675389;0,013754143056655836;0,025858114490649436;0,18241867313927818;0,10239057386542022;0,11270798176499831;0,21852641782346108;0,11727805871797092;0,16080458479362283;0,10124835910549015;34,721936865705096;65,27806313429491
SC5 14.08.2018 12:00 Rainstorm from north west;FS4_SEV4_TIME;135;0,026459789888350047;0,01621765371856972;0,018106592797474397;0,12308268123696872;0,09324018565934968;0,09828901994059093;0,1626646546990158;0,1273485520866638;0,13456074017882927;0,03531610261235202;47,248389592439075;52,75161040756093
SC5 14.08.2018 12:00 Rainstorm from north west;FS4_SEV4_TIME;150;0,06883089930287549;0,05254532868416035;0,011012295931971545;0,21729846902191774;0,1784168570731557;0,06834062746467653;0,2623564356040756;0,22922767870429686;0,10493948700070696;0,03312875689977876;82,67352501217225;17,32647498782775
SC5 14.08.2018 12:00 Rainstorm from north west;FS4_SEV4_TIME;165;0,05859471615763246;0,020860337434415326;0,017720795056487527;0,20256217714690541;0,11817108061806249;0,1159852671767942;0,24206345481636105;0,14443108195404245;0,13311947662339846;0,0976323728623186;54,06875352695788;45,93124647304213
SC5 14.08.2018 12:00 Rainstorm from north west;FS4_SEV4_TIME;180;0,030805145318521094;0,011901934917964886;0,00978274310467642;0,14199084115710728;0,0872956694372727;0,08239089296178988;0,17551394622229052;0,10909598946783006;0,09890775047829377;0,06641795675446047;54,88638063031369;45,11361936968632
SC5 14.08.2018 12:00 Rainstorm from north west;FS5_SEV4_GIS_TIME;0;0,013465802025461932;0,013465802025461932;0,0;0,09150505934841141;0,09150505934841141;0,0;0,11604224241827599;0,11604224241827599;0,0;0,0;100,0;0,0
SC5 14.08.2018 12:00 Rainstorm from north west;FS5_SEV4_GIS_TIME;15;0,01102793781247842;0,010654667208527974;0,0013996905174151757;0,08195647404543806;0,08094686581606272;0,026032239586169268;0,10501398865140976;0,10322144742507719;0,0374124380041608;0,0017925412263325724;88,38851020322063;11,611489796779379
SC5 14.08.2018 12:00 Rainstorm from north west;FS5_SEV4_GIS_TIME;30;0,012493629063222282;0,012432617362326932;0,004457523467475134;0,08475919072978044;0,08337581827398756;0,04547002316065078;0,11177490354825757;0,1115016473525254;0,06676468727909338;0,00027325619573217996;73,60872527711558;26,391274722884422
SC5 14.08.2018 12:00 Rainstorm from north west;FS5_SEV4_GIS_TIME;45;0,01531684526214472;0,030884094270043662;0,012937686910861296;0,10214648866356146;0,14638905279313233;0,08742256449827802;0,12376124297268802;0,17573871022072418;0,11374395329362039;-0,05197746724803616;70,47658364809048;29,523416351909503
SC5 14.08.2018 12:00 Rainstorm from north west;FS5_SEV4_GIS_TIME;60;0,020936702418723422;0,04285973310080463;0,028113937519601558;0,11609552915855771;0,17325832413007275;0,14612455349109632;0,14469520523750407;0,20702592374097653;0,1676721131243999;-0,062330718503472465;60,38821541305728;39,611784586942726
SC5 14.08.2018 12:00 Rainstorm from north west;FS5_SEV4_GIS_TIME;75;0,024528761004058416;0,027512431682049435;0,027664780195792237;0,12731370265079808;0,1195826763258478;0,1323063369580361;0,15661660513514655;0,16586871821428364;0,16632732846947382;-0,009252113079137092;49,861946165311785;50,138053834688215
SC5 14.08.2018 12:00 Rainstorm from north west;FS5_SEV4_GIS_TIME;90;0,033611810827174536;0,011556656300083434;0,02682931271930799;0,14276953513678353;0,08328775647181844;0,11437261848282206;0,18333524163993822;0,10750188975121988;0,16379655893610215;0,07583335188871834;30,106459717730093;69,8935402822699
SC5 14.08.2018 12:00 Rainstorm from north west;FS5_SEV4_GIS_TIME;105;0,03650444793403979;0,00767857122754;0,02695750597223329;0,14197608864617042;0,0642965409240949;0,1082166952529691;0,19106137216622252;0,08762745704138629;0,1641874111259243;0,10343391512483623;22,169286617683888;77,83071338231612
SC5 14.08.2018 12:00 Rainstorm from north west;FS5_SEV4_GIS_TIME;120;0,033510876744247194;0,008900777556557287;0,03206025898552478;0,13034908614687116;0,06993322385393196;0,12943933105748825;0,1830597627668276;0,09434393227207188;0,17905378796754;0,0887158304947557;21,729864056083912;78,2701359439161
SC5 14.08.2018 12:00 Rainstorm from north west;FS5_SEV4_GIS_TIME;135;0,03253811804138896;0,014515792231723237;0,02811369545602204;0,14976925866299007;0,08524714015652538;0,13549296530753877;0,18038325321766696;0,12048150161631967;0,16767139128671307;0,059901751601347294;34,0510595343047;65,94894046569529
SC5 14.08.2018 12:00 Rainstorm from north west;FS5_SEV4_GIS_TIME;150;0,09620703029858638;0,05678891075620906;0,016499316644426634;0,26481590429829294;0,1913733125862524;0,10315986544940703;0,31017258147455;0,23830423990397037;0,12844966580114808;0,07186834157057964;77,48708458422408;22,512915415775932
SC5 14.08.2018 12:00 Rainstorm from north west;FS5_SEV4_GIS_TIME;165;0,088214729666706;0,02552783927548873;0,033198771287857635;0,25879004450652515;0,12882342443685385;0,16338900864677908;0,29700964574691174;0,15977433860131834;0,18220529983471292;0,1372353071455934;43,46894709333298;56,531052906667014
SC5 14.08.2018 12:00 Rainstorm from north west;FS5_SEV4_GIS_TIME;180;0,036875913951076124;0,010683205845364533;0,01944151357099608;0,14938453796728465;0,07892755776805561;0,11699541767706065;0,19203102340787576;0,10335959483939812;0,13943282816824767;0,08867142856847764;35,46325427204652;64,53674572795349
SC5 14.08.2018 12:00 Rainstorm from north west;FS6_SEV4_GIS_SENSOR_TIME;0;0,009045061955440125;0,009045061955440125;0,0;0,06749741089433126;0,06749741089433126;0,0;0,09510553062488072;0,09510553062488072;0,0;0,0;100,0;0,0
SC5 14.08.2018 12:00 Rainstorm from north west;FS6_SEV4_GIS_SENSOR_TIME;15;0,010668351963035802;0,010343488568064335;0,0003195708004781203;0,07425569510179353;0,07180924163961286;0,012588940343282519;0,10328771448258404;0,10170294276993333;0,017876543303393985;0,001584771712650715;97,00301021092596;2,996989789074041
SC5 14.08.2018 12:00 Rainstorm from north west;FS6_SEV4_GIS_SENSOR_TIME;30;0,014305520631256032;0,014489172587658887;0,000942912461138142;0,08256111745064859;0,08200780153015982;0,02065998783511837;0,11960568812249706;0,12037097900930642;0,030706879703710405;-0,0007652908868093639;93,88992182095546;6,110078179044538
SC5 14.08.2018 12:00 Rainstorm from north west;FS6_SEV4_GIS_SENSOR_TIME;45;0,012628557656053571;0,014194940044660329;0,0027326528512248375;0,08683443670480084;0,09386991123895827;0,03510421949581508;0,11237685551773359;0,119142519885473;0,05227478217290664;-0,006765664367739413;83,85681373582004;16,143186264179963
SC5 14.08.2018 12:00 Rainstorm from north west;FS6_SEV4_GIS_SENSOR_TIME;60;0,028971424482763092;0,025879039948366978;0,003633122194056962;0,13616385453021274;0,13166032597820448;0,040889281534800564;0,1702099423734204;0,1608696365022529;0,060275386303672594;0,00934030587116752;87,6894069078242;12,310593092175797
SC5 14.08.2018 12:00 Rainstorm from north west;FS6_SEV4_GIS_SENSOR_TIME;75;0,08199205711003328;0,07518731545234246;0,004191205483213419;0,24921594400699318;0,23731025848390855;0,04197594500316756;0,2863425520421882;0,274203055147718;0,06473952025782566;0,012139496894470247;94,71997533612893;5,280024663871079
SC5 14.08.2018 12:00 Rainstorm from north west;FS6_SEV4_GIS_SENSOR_TIME;90;0,13517649794145162;0,11673785031111958;0,0061321596896746445;0,3166261076701977;0,29458642425885023;0,05209013682375424;0,3676635662415459;0,341669211827931;0,07830810743259375;0,025994354413614917;95,00922992548384;4,9907700745161545
SC5 14.08.2018 12:00 Rainstorm from north west;FS6_SEV4_GIS_SENSOR_TIME;105;0,14594473678056707;0,12809522519218142;0,006895886729508669;0,3466120789201143;0,31587335940584793;0,05372920011579786;0,38202714141873095;0,3579039329096307;0,08304147595935822;0,02412320850910027;94,8915994309988;5,108400569001205
SC5 14.08.2018 12:00 Rainstorm from north west;FS6_SEV4_GIS_SENSOR_TIME;120;0,13461018557379736;0,13684502229383502;0,007974372942867423;0,3353872383053783;0,3325364079242885;0,07012965917556689;0,36689260768486104;0,3699256983420252;0,08929934458251876;-0,0030330906571641725;94,49357392369055;5,506426076309446
SC5 14.08.2018 12:00 Rainstorm from north west;FS6_SEV4_GIS_SENSOR_TIME;135;0,07161746885925066;0,09144361511489177;0,007228835727507975;0,2308463560705258;0,2690497838469681;0,06924051554520091;0,2676144033105293;0,3023964535421865;0,08502256010911442;-0,0347820502316572;92,67390678371422;7,326093216285787
SC5 14.08.2018 12:00 Rainstorm from north west;FS6_SEV4_GIS_SENSOR_TIME;150;0,03477149328297975;0,037005112422289876;0,007106777906982709;0,14638831080107984;0,15640410165101973;0,07096328008257152;0,18647115938659187;0,1923671292666444;0,08430170761605431;-0,005895969880052532;83,88920117924155;16,110798820758454
SC5 14.08.2018 12:00 Rainstorm from north west;FS6_SEV4_GIS_SENSOR_TIME;165;0,03492855625968656;0,03551240959860795;0,0076987368582083875;0,1428389237045869;0,14461777295887307;0,06283083570148987;0,1868918303717061;0,1884473655921142;0,08774244616038686;-0,0015555352204081052;82,18344688932928;17,816553110670707
SC5 14.08.2018 12:00 Rainstorm from north west;FS6_SEV4_GIS_SENSOR_TIME;180;0,058914940150623915;0,055875580399616855;0,004675141629550705;0,21607539431278258;0,20793847553632105;0,042473830678716656;0,24272399994772645;0,23638016075723625;0,06837500734589141;0,006343839190490197;92,27896633949523;7,721033660504771
SC5 14.08.2018 12:00 Rainstorm from north west;FS7_SEV12_TIME;0;0,017338332093205122;0,017338332093205122;0,0;0,10087587736203613;0,10087587736203613;0,0;0,13167510050577186;0,13167510050577186;0,0;0,0;100,0;0,0
SC5 14.08.2018 12:00 Rainstorm from north west;FS7_SEV12_TIME;15;0,016105053876269374;0,015573948140773685;0,0007546063374674692;0,09740637671272016;0,09601870130211805;0,018211128040604346;0,12690568890427795;0,12479562548732902;0,027470098970834984;0,002110063416948929;95,3786090589156;4,6213909410844085
SC5 14.08.2018 12:00 Rainstorm from north west;FS7_SEV12_TIME;30;0,017068022078783503;0,018454594707781234;0,0032323375622891003;0,09930449870513325;0,09872124293861648;0,042488077866171835;0,13064464045181304;0,13584768937225702;0,05685365038666471;-0,005203048920443987;85,09545968956624;14,904540310433761
SC5 14.08.2018 12:00 Rainstorm from north west;FS7_SEV12_TIME;45;0,018427577267937915;0,020695187015852184;0,004600890123167919;0,11196876180615205;0,11708338194130302;0,03976129783983648;0,1357482127614869;0,14385821845084898;0,0678298615888896;-0,008110005689362071;81,81184340211043;18,188156597889567
SC5 14.08.2018 12:00 Rainstorm from north west;FS7_SEV12_TIME;60;0,02454684835546761;0,026790915517127017;0,021102276025287258;0,12727644771397456;0,1343782348454425;0,11258215148318015;0,1566743385352803;0,16367930693012792;0,1452662246542095;-0,007004968394847627;55,938881194419764;44,061118805580236
SC5 14.08.2018 12:00 Rainstorm from north west;FS7_SEV12_TIME;75;0,036509968227987494;0,022967476480357293;0,02606765813856048;0,1611596298028217;0,11327474070530169;0,12691392524938616;0,1910758180094684;0,15155024407884435;0,16145481763812586;0,03952557393062406;46,83881600173365;53,161183998266345
SC5 14.08.2018 12:00 Rainstorm from north west;FS7_SEV12_TIME;90;0,04971858428644283;0,014679214540195253;0,030088792280091897;0,17672939510149924;0,10342197273603797;0,11671382062014764;0,22297664515917992;0,1211578084161118;0,17346121260988548;0,10181883674306812;32,78951997823408;67,21048002176592
SC5 14.08.2018 12:00 Rainstorm from north west;FS7_SEV12_TIME;105;0,05056914235924454;0,013128335672965404;0,028491522130019525;0,1768746530861818;0,0985536232084277;0,10934753300635701;0,22487583765101252;0,11457894951938337;0,16879431900991076;0,11029688813162915;31,543441919265412;68,4565580807346
SC5 14.08.2018 12:00 Rainstorm from north west;FS7_SEV12_TIME;120;0,04728366687095396;0,01568205751541251;0,03190521384515638;0,1632513363396739;0,1070748553317397;0,13115338539283206;0,21744807856349055;0,12522802208536438;0,17862030636284437;0,09222005647812617;32,954311241318116;67,04568875868188
SC5 14.08.2018 12:00 Rainstorm from north west;FS7_SEV12_TIME;135;0,029498528465636456;0,01834193051927015;0,02858250348300338;0,12856095644098464;0,10859434470745406;0,13903558030078716;0,1717513565176021;0,1354323835693301;0,16906360780192578;0,036318972948271994;39,088229638276445;60,91177036172356
SC5 14.08.2018 12:00 Rainstorm from north west;FS7_SEV12_TIME;150;0,07186814846352782;0,043906789869243484;0,015775102037443058;0,22703233064743572;0,16547110260322515;0,09981194906209487;0,26808235388314505;0,20953947091000177;0,12559897307479492;0,05854288297314328;73,56802619108046;26,43197380891954
SC5 14.08.2018 12:00 Rainstorm from north west;FS7_SEV12_TIME;165;0,06216965481451361;0,02608550621078461;0,017700412749276924;0,2092569591498235;0,1314870291080156;0,1136033633247147;0,24933843429065164;0,16151008083331705;0,1330428981542304;0,08782835345733458;59,575102750676514;40,42489724932348
SC5 14.08.2018 12:00 Rainstorm from north west;FS7_SEV12_TIME;180;0,035680769865721856;0,01102139306296056;0,014404998113810399;0,1543793368054851;0,07991055523474282;0,10080419241033926;0,18889354109053558;0,10498282270429082;0,12002082366743864;0,08391071838624475;43,34627350903609;56,653726490963905
SC5 14.08.2018 12:00 Rainstorm from north west;FS8_SEV12_GIS_TIME;0;0,011151767042416988;0,011151767042416988;0,0;0,08608011782121998;0,08608011782121998;0,0;0,10560192726658443;0,10560192726658443;0,0;0,0;100,0;0,0
SC5 14.08.2018 12:00 Rainstorm from north west;FS8_SEV12_GIS_TIME;15;0,009356402364945022;0,008991538307906636;0,0012715075335987948;0,07614464162036487;0,07531739794062974;0,02539947844470722;0,09672849820474327;0,09482372228459836;0,03565820429576894;0,001904775920144916;87,61081697154064;12,389183028459358
SC5 14.08.2018 12:00 Rainstorm from north west;FS8_SEV12_GIS_TIME;30;0,0139164415845755;0,010915828359545037;0,004076510748130849;0,09534242504168942;0,07810456793515301;0,04817156278847778;0,1179679684684597;0,10447884168359178;0,06384755867009206;0,01348912678486791;72,80937471562574;27,190625284374253
SC5 14.08.2018 12:00 Rainstorm from north west;FS8_SEV12_GIS_TIME;45;0,01707592539724369;0,025136371947584113;0,005679355754903414;0,1112652979705732;0,1333495039291116;0,054386155428296896;0,13067488433989025;0,15854454247177388;0,07536150048203269;-0,027869658131883634;81,56994438120972;18,430055618790277
SC5 14.08.2018 12:00 Rainstorm from north west;FS8_SEV12_GIS_TIME;60;0,020693954683698952;0,032206074531243266;0,01760706147471462;0,11651774343637084;0,1477141354797927;0,11252602649322391;0,14385393523883505;0,17946050967063273;0,1326916028794385;-0,03560657443179768;64,65377832745015;35,34622167254985
SC5 14.08.2018 12:00 Rainstorm from north west;FS8_SEV12_GIS_TIME;75;0,024206250728442177;0,024882824788112528;0,022352857214976405;0,12961788990829345;0,11352569863346966;0,12080893949240133;0,15558358116601564;0,15774290725136433;0,14950871952824826;-0,0021593260853486895;52,6780258756195;47,3219741243805
SC5 14.08.2018 12:00 Rainstorm from north west;FS8_SEV12_GIS_TIME;90;0,03301621074650428;0,012508440878272754;0,023260570680691938;0,14206471968501097;0,09224539224617426;0,10537085073734939;0,1817036343789091;0,11184114125970261;0,1525141655082961;0,06986249311920649;34,9700490259642;65,0299509740358
SC5 14.08.2018 12:00 Rainstorm from north west;FS8_SEV12_GIS_TIME;105;0,03780798731676115;0,00957083235358622;0,024600396524148176;0,14514386309840188;0,07765660956442974;0,10379823096636955;0,19444276102946376;0,09783063095772315;0,15684513548130263;0,0966121300717406;28,00845233816707;71,99154766183294
SC5 14.08.2018 12:00 Rainstorm from north west;FS8_SEV12_GIS_TIME;120;0,036843400172752984;0,01071345435142517;0,028875020314111786;0,13802637677577181;0,08196653865698517;0,12840420961376606;0,19194634712010797;0,10350581795930686;0,16992651445290044;0,08844052916080111;27,062053898104782;72,93794610189521
SC5 14.08.2018 12:00 Rainstorm from north west;FS8_SEV12_GIS_TIME;135;0,029984124217287696;0,013552781545845364;0,02808339078777464;0,1371373637346807;0,08918048766739546;0,14003584103957906;0,17315924525501863;0,11641641441757843;0,1675809976929802;0,05674283083744021;32,55049824765444;67,44950175234555
SC5 14.08.2018 12:00 Rainstorm from north west;FS8_SEV12_GIS_TIME;150;0,08875677724053112;0,05155053747220551;0,018920849210332366;0,25685629486016703;0,18296679344591843;0,1107285485694688;0,29792075664601003;0,22704743441009306;0,13755307779301912;0,07087332223591697;73,1510190148979;26,848980985102095
SC5 14.08.2018 12:00 Rainstorm from north west;FS8_SEV12_GIS_TIME;165;0,08040810714684644;0,02630865569459015;0,02736084106447781;0,2434336453931681;0,1330479716059206;0,14713387903893352;0,2835632330660067;0,16219943185655783;0,16541112739014208;0,1213638012094489;49,01975476441384;50,98024523558615
SC5 14.08.2018 12:00 Rainstorm from north west;FS8_SEV12_GIS_TIME;180;0,03804775872858057;0,01083514690106596;0,017302133961365963;0,1566363287012689;0,07736179330003176;0,10875681867456764;0,1950583469851536;0,10409201170630702;0,1315375762334321;0,09096633527884657;38,5081520635945;61,4918479364055
SC5 14.08.2018 12:00 Rainstorm from north west;FS9_SEV12_GIS_SENSOR_TIME;0;0,009053626739297826;0,009053626739297826;0,0;0,06655305904926304;0,06655305904926304;0,0;0,09515054776141768;0,09515054776141768;0,0;0,0;100,0;0,0
SC5 14.08.2018 12:00 Rainstorm from north west;FS9_SEV12_GIS_SENSOR_TIME;15;0,010579960770978385;0,010211495552836647;0,00044803875588364864;0,07235444101511794;0,07172255425734096;0,014652615317898075;0,10285893627185916;0,10105194482461309;0,021166925990413643;0,0018069914472460674;95,79682617544447;4,203173824555539
SC5 14.08.2018 12:00 Rainstorm from north west;FS9_SEV12_GIS_SENSOR_TIME;30;0,014190796320858162;0,0145909150465104;0,0011515574259496329;0,08303274832621171;0,08109248332962377;0,023392072749616456;0,11912512883878935;0,12079286008084418;0,03393460513914422;-0,0016677312420548263;92,68502817480434;7,314971825195653
SC5 14.08.2018 12:00 Rainstorm from north west;FS9_SEV12_GIS_SENSOR_TIME;45;0,01216162442974749;0,01330986090926334;0,0018013121007918235;0,08709379906148058;0,09103600679992906;0,028805766009936368;0,11027975530326267;0,11536837048889674;0,04244186731037907;-0,005088615185634068;88,07960110314926;11,920398896850747
SC5 14.08.2018 12:00 Rainstorm from north west;FS9_SEV12_GIS_SENSOR_TIME;60;0,02687744483334399;0,02410936428841179;0,0033252638225581247;0,13268019278895296;0,12820746536582336;0,038512667654639614;0,16394341960976655;0,15527190437555594;0,05766510055968102;0,008671515234210614;87,87931876055394;12,120681239446057
SC5 14.08.2018 12:00 Rainstorm from north west;FS9_SEV12_GIS_SENSOR_TIME;75;0,07692120434476037;0,0772949485901447;0,003622373820128652;0,2410051472469345;0,24068505753648217;0,04019610416552011;0,27734672225350054;0,27801969101152657;0,06018615970577166;-0,0006729687580260268;95,52336420406719;4,476635795932802
SC5 14.08.2018 12:00 Rainstorm from north west;FS9_SEV12_GIS_SENSOR_TIME;90;0,12355140486484514;0,12094607444991706;0,006094249971209971;0,3037883754158476;0,3009088928483439;0,05340288930919266;0,3514987978142246;0,34777302145209177;0,07806567729296897;0,0037257763621328377;95,20290112688308;4,7970988731169255
SC5 14.08.2018 12:00 Rainstorm from north west;FS9_SEV12_GIS_SENSOR_TIME;105;0,13463265161234447;0,12627980003299089;0,006173441162738868;0,3357053993092133;0,3153941136256646;0,055770218224382793;0,36692322304856156;0,35535869207462883;0,0785712489574836;0,01156453097393273;95,33915432570184;4,660845674298152
SC5 14.08.2018 12:00 Rainstorm from north west;FS9_SEV12_GIS_SENSOR_TIME;120;0,1250731257085571;0,13393117421149675;0,0074449367191760036;0,3246051533711552;0,33204526241710713;0,0731780549307799;0,35365679084185153;0,3659660834168882;0,08628404672461766;-0,012309292575036657;94,73394997912567;5,266050020874326
SC5 14.08.2018 12:00 Rainstorm from north west;FS9_SEV12_GIS_SENSOR_TIME;135;0,07068417081016246;0,08970545528545334;0,007694474397491949;0,22801846950345422;0,26798277431852185;0,07314780203499797;0,2658649484421789;0,2995086898329552;0,08771815318103744;-0,033643741390776305;92,10012325210205;7,899876747897951
SC5 14.08.2018 12:00 Rainstorm from north west;FS9_SEV12_GIS_SENSOR_TIME;150;0,03645592127429838;0,03493789572232266;0,006788392509886508;0,15077945023893058;0,15272108447102883;0,06854006780624172;0,1909343375988153;0,1869168149801474;0,08239170170524765;0,004017522618667918;83,7311373776917;16,268862622308312
SC5 14.08.2018 12:00 Rainstorm from north west;FS9_SEV12_GIS_SENSOR_TIME;165;0,03457843466863239;0,035162695733919426;0,007466275884859754;0,13847873891770351;0,14364239872544668;0,060380263255745935;0,1859527753722229;0,18751718783599391;0,08640761473886288;-0,0015644124637710088;82,4854421738603;17,514557826139683
SC5 14.08.2018 12:00 Rainstorm from north west;FS9_SEV12_GIS_SENSOR_TIME;180;0,05912898558348029;0,053663554512659334;0,005095559502393209;0,2155629822603743;0,20371621444145613;0,0449256598507564;0,24316452369430924;0,23165395423488747;0,07138318781333045;0,011510569459421777;91,32805252800806;8,671947471991936
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS4_SEV4_TIME;0;0,017092518315838228;0,017092518315838228;0,0;0,09603229403095048;0,09603229403095048;0,0;0,13073835824209445;0,13073835824209445;0,0;0,0;100,0;0,0
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS4_SEV4_TIME;15;0,01563616481353347;0,03113131171844007;0,009719184650997447;0,0991873903711605;0,14879115194809278;0,08418975731045225;0,12504465127918696;0,17644067478458608;0,09858592521753522;-0,051396023505399124;76,20791541160098;23,792084588399028
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS4_SEV4_TIME;30;0,019039664379331314;0,03929883581787911;0,015414819640449913;0,1077779703870908;0,16007924824915085;0,10524122471526863;0,1379842903352817;0,19823933973326058;0,12415643213482705;-0,06025504939797888;71,826375862987;28,173624137012997
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS4_SEV4_TIME;45;0,024247144999556;0,026413736418647204;0,009766981821580461;0,12768837871609845;0,12339308877656108;0,07223547782993665;0,15571494790018073;0,16252303350186154;0,09882804167634032;-0,006808085601680808;73,00500847791074;26,99499152208926
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS4_SEV4_TIME;60;0,027128218342438386;0,02011439025628179;0,006942840689451359;0,14604510370062834;0,12953081172842473;0,05642112134445975;0,16470646114357015;0,14182521022823055;0,08332371024775216;0,0228812509153396;74,34016546860931;25,65983453139068
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS4_SEV4_TIME;75;0,031337683762254404;0,015598541156128602;0,012398698499305591;0,16228303465878277;0,1115066852728808;0,07857614482521848;0,17702452870225188;0,12489411978203217;0,11134944319261589;0,05213040892021971;55,714568107791884;44,285431892208116
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS4_SEV4_TIME;90;0,030960855485382903;0,013754143056655836;0,01626638208178954;0,14941521296177246;0,10239057386542022;0,08797948164049618;0,17595697055070852;0,11727805871797092;0,1275397274647768;0,0586789118327376;45,81579766918128;54,18420233081872
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS4_SEV4_TIME;105;0,026644626562130215;0,01621765371856972;0,017947379462851402;0,11959491751351471;0,09324018565934968;0,09740421075941519;0,16323181847339144;0,1273485520866638;0,13396782995499854;0,03588326638672765;47,46857300694456;52,53142699305543
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS4_SEV4_TIME;120;0,05728186549990615;0,05254532868416035;0,011257812828115592;0,19665812254800624;0,1784168570731557;0,0689390781233563;0,23933630209374038;0,22922767870429686;0,10610284081076997;0,010108623389443516;82,35539416824868;17,644605831751328
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS4_SEV4_TIME;135;0,03961489990824557;0,020860337434415326;0,012009568383402572;0,16535059121248374;0,11817108061806249;0,08644965661831547;0,1990349213285085;0,14443108195404245;0,10958817629380722;0,05460383937446606;63,46333193053292;36,53666806946707
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS4_SEV4_TIME;150;0,04191807936265979;0,011901934917964886;0,019323168929359532;0,18512421325816492;0,0872956694372727;0,12452796850197126;0,20473905187496544;0,10909598946783006;0,13900780168522747;0,09564306240713538;38,11655831845929;61,88344168154072
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS4_SEV4_TIME;165;0,04701438657749736;0,009308630993302437;0,021504128459967877;0,20345750524763315;0,08357033498564137;0,13530387935385;0,21682801151488099;0,09648124684778092;0,1466428602420448;0,12034676466710006;30,210312735604294;69,78968726439572
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS4_SEV4_TIME;180;0,034477999069886696;0,017390732511351533;0,007253760081835913;0,16885792915789843;0,12011849972743356;0,07076810683925928;0,18568252225205983;0,1318739265789547;0,08516900892834149;0,05380859567310514;70,56640523472943;29,433594765270566
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS5_SEV4_GIS_TIME;0;0,012432617362326932;0,012432617362326932;0,0;0,08337581827398756;0,08337581827398756;0,0;0,1115016473525254;0,1115016473525254;0,0;0,0;100,0;0,0
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS5_SEV4_GIS_TIME;15;0,014915529551485488;0,030884094270043662;0,008827928960323072;0,09812758011156511;0,14638905279313233;0,07825279194882044;0,12212915111260492;0,17573871022072418;0,09395705912981245;-0,053609559108119265;77,7701354848811;22,22986451511891
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS5_SEV4_GIS_TIME;30;0,022393288471973125;0,04285973310080463;0,012728659883369289;0,11689236367820369;0,17325832413007275;0,09395862444147576;0,14964387214975802;0,20702592374097653;0,11282136270835098;-0,05738205159121851;77,10194664739966;22,89805335260034
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS5_SEV4_GIS_TIME;45;0,02218536167024355;0,027512431682049435;0,008160146371946049;0,10508551328216917;0,1195826763258478;0,0639008032608383;0,14894751313883542;0,16586871821428364;0,09033352850379558;-0,016921205075448226;77,12487625762702;22,875123742372963
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS5_SEV4_GIS_TIME;60;0,013425020688058842;0,011556656300083434;0,006919518673438912;0,08897014242773268;0,08328775647181844;0,05061684241628845;0,11586639153809375;0,10750188975121988;0,08318364426639958;0,008364501786873868;62,54896544682508;37,45103455317493
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS5_SEV4_GIS_TIME;75;0,015449038341930232;0,00767857122754;0,01194701880790888;0,09398892431880984;0,0642965409240949;0,06860655724975097;0,12429416053029295;0,08762745704138629;0,1093024190396026;0,03666670348890666;39,12530127079246;60,87469872920753
SC6 14.08.2018 12:30 Rainstorm from north west (0.5h later);FS5_SEV4_GIS_TIME;90;0,018505992204760284;0,008900777556557287;0,021349440594869217;0,09265276793846072;0,06993322385393196;0,10870277543762957;0,13603673108671893;0,09434393227207188;0,14611447770453556;0,04169279881464705;29,423845844687087;70,5761541553129
